38,46
38,47
38,48
38,49
38,50
38,51
38,88
38,215
39,40
39,41
39,42
39,43
39,44
39,45
39,46
39,47
39,48
39,49
39,50
39,51
39,88
39,215
40,41
40,42
40,43
40,44
40,45
40,46
40,47
40,48
40,49
40,50
40,51
40,88
40,215
41,42
41,43
41,44
41,45
41,46
41,47
41,48
41,49
41,50
41,51
41,88
41,215
42,43
42,44
42,45
42,46
42,47
42,48
42,49
42,50
42,51
42,88
42,215
43,44
43,45
43,46
43,47
43,48
43,49
43,50
43,51
43,88
43,215
44,45
44,46
44,47
44,48
44,49
44,50
44,51
44,88
44,215
45,46
45,47
45,48
45,49
45,50
45,51
45,88
45,215
46,47
46,48
46,49
46,50
46,51
46,88
46,215
47,48
47,49
47,50
47,51
47,88
47,215
48,49
48,50
48,51
48,88
48,215
49,50
49,51
49,88
49,215
50,51
50,88
50,215
51,88
51,215
88,215
41,56
55,57
55,58
57,58
52,53
52,54
53,54
213,213
8,10
8,15
8,24
8,41
8,59
8,60
8,61
8,62
8,63
8,64
8,65
8,66
8,67
8,68
8,69
8,70
8,71
8,72
8,73
8,74
8,75
8,76
8,77
8,78
8,79
8,80
8,81
8,82
8,83
8,92
8,150
8,173
8,214
10,15
10,24
10,41
10,59
10,60
10,61
10,62
10,63
10,64
10,65
10,66
10,67
10,68
10,69
10,70
10,71
10,72
10,73
10,74
10,75
10,76
10,77
10,78
10,79
10,80
10,81
10,82
10,83
10,92
10,150
10,173
10,214
15,24
15,41
15,59
15,60
15,61
15,62
15,63
15,64
15,65
15,66
15,67
15,68
15,69
15,70
15,71
15,72
15,73
15,74
15,75
15,76
15,77
15,78
15,79
15,80
15,81
15,82
15,83
15,92
15,150
15,173
15,214
24,41
24,59
24,60
24,61
24,62
24,63
24,64
24,65
24,66
24,67
24,68
24,69
24,70
24,71
24,72
24,73
24,74
24,75
24,76
24,77
24,78
24,79
24,80
24,81
24,82
24,83
24,92
24,150
24,173
24,214
41,59
41,60
41,61
41,62
41,63
41,64
41,65
41,66
41,67
41,68
41,69
41,70
41,71
41,72
41,73
41,74
41,75
41,76
41,77
41,78
41,79
41,80
41,81
41,82
41,83
41,92
41,150
41,173
41,214
59,60
59,61
59,62
59,63
59,64
59,65
59,66
59,67
59,68
59,69
59,70
59,71
59,72
59,73
59,74
59,75
59,76
59,77
59,78
59,79
59,80
59,81
59,82
59,83
59,92
59,150
59,173
59,214
60,61
60,62
60,63
60,64
60,65
60,66
60,67
60,68
60,69
60,70
60,71
60,72
60,73
60,74
60,75
60,76
60,77
60,78
60,79
60,80
60,81
60,82
60,83
60,92
60,150
60,173
60,214
61,62
61,63
61,64
61,65
61,66
61,67
61,68
61,69
61,70
61,71
61,72
61,73
61,74
61,75
61,76
61,77
61,78
61,79
61,80
61,81
61,82
61,83
61,92
61,150
61,173
61,214
62,63
62,64
62,65
62,66
62,67
62,68
62,69
62,70
62,71
62,72
62,73
62,74
62,75
62,76
62,77
62,78
62,79
62,80
62,81
62,82
62,83
62,92
62,150
62,173
62,214
63,64
63,65
63,66
63,67
63,68
63,69
63,70
63,71
63,72
63,73
63,74
63,75
63,76
63,77
63,78
63,79
63,80
63,81
63,82
63,83
63,92
63,150
63,173
63,214
64,65
64,66
64,67
64,68
64,69
64,70
64,71
64,72
64,73
64,74
64,75
64,76
64,77
64,78
64,79
64,80
64,81
64,82
64,83
64,92
64,150
64,173
64,214
65,66
65,67
65,68
65,69
65,70
65,71
65,72
65,73
65,74
65,75
65,76
65,77
65,78
65,79
65,80
65,81
65,82
65,83
65,92
65,150
65,173
65,214
66,67
66,68
66,69
66,70
66,71
66,72
66,73
66,74
66,75
66,76
66,77
66,78
66,79
66,80
66,81
66,82
66,83
66,92
66,150
66,173
66,214
67,68
67,69
67,70
67,71
67,72
67,73
67,74
67,75
67,76
67,77
67,78
67,79
67,80
67,81
67,82
67,83
67,92
67,150
67,173
67,214
68,69
68,70
68,71
68,72
68,73
68,74
68,75
68,76
68,77
68,78
68,79
68,80
68,81
68,82
68,83
68,92
68,150
68,173
68,214
69,70
69,71
69,72
69,73
69,74
69,75
69,76
69,77
69,78
69,79
69,80
69,81
69,82
69,83
69,92
69,150
69,173
69,214
70,71
70,72
70,73
70,74
70,75
70,76
70,77
70,78
70,79
70,80
70,81
70,82
70,83
70,92
70,150
70,173
70,214
71,72
71,73
71,74
71,75
71,76
71,77
71,78
71,79
71,80
71,81
71,82
71,83
71,92
71,150
71,173
71,214
72,73
72,74
72,75
72,76
72,77
72,78
72,79
72,80
72,81
72,82
72,83
72,92
72,150
72,173
72,214
73,74
73,75
73,76
73,77
73,78
73,79
73,80
73,81
73,82
73,83
73,92
73,150
73,173
73,214
74,75
74,76
74,77
74,78
74,79
74,80
74,81
74,82
74,83
74,92
74,150
74,173
74,214
75,76
75,77
75,78
75,79
75,80
75,81
75,82
75,83
75,92
75,150
75,173
75,214
76,77
76,78
76,79
76,80
76,81
76,82
76,83
76,92
76,150
76,173
76,214
77,78
77,79
77,80
77,81
77,82
77,83
77,92
77,150
77,173
77,214
78,79
78,80
78,81
78,82
78,83
78,92
78,150
78,173
78,214
79,80
79,81
79,82
79,83
79,92
79,150
79,173
79,214
80,81
80,82
80,83
80,92
80,150
80,173
80,214
81,82
81,83
81,92
81,150
81,173
81,214
82,83
82,92
82,150
82,173
82,214
83,92
83,150
83,173
83,214
92,150
92,173
92,214
150,173
150,214
173,214
81,84
81,85
81,86
81,87
84,85
84,86
84,87
85,86
85,87
86,87
9,10
9,30
9,39
9,88
9,89
9,90
9,91
9,92
9,93
9,94
9,95
9,96
9,97
9,98
9,99
9,100
9,101
9,102
9,103
9,104
9,105
9,106
9,107
9,108
9,109
9,110
9,111
9,112
9,216
10,30
10,39
10,88
10,89
10,90
10,91
10,92
10,93
10,94
10,95
10,96
10,97
10,98
10,99
10,100
10,101
10,102
10,103
10,104
10,105
10,106
10,107
10,108
10,109
10,110
10,111
10,112
10,216
30,39
30,88
30,89
30,90
30,91
30,92
30,93
30,94
30,95
30,96
30,97
30,98
30,99
30,100
30,101
30,102
30,103
30,104
30,105
30,106
30,107
30,108
30,109
30,110
30,111
30,112
30,216
39,88
39,89
39,90
39,91
39,92
39,93
39,94
39,95
39,96
39,97
39,98
39,99
39,100
39,101
39,102
39,103
39,104
39,105
39,106
39,107
39,108
39,109
39,110
39,111
39,112
39,216
88,89
88,90
88,91
88,92
88,93
88,94
88,95
88,96
88,97
88,98
88,99
88,100
88,101
88,102
88,103
88,104
88,105
88,106
88,107
88,108
88,109
88,110
88,111
88,112
88,216
89,90
89,91
89,92
89,93
89,94
89,95
89,96
89,97
89,98
89,99
89,100
89,101
89,102
89,103
89,104
89,105
89,106
89,107
89,108
89,109
89,110
89,111
89,112
89,216
90,91
90,92
90,93
90,94
90,95
90,96
90,97
90,98
90,99
90,100
90,101
90,102
90,103
90,104
90,105
90,106
90,107
90,108
90,109
90,110
90,111
90,112
90,216
91,92
91,93
91,94
91,95
91,96
91,97
91,98
91,99
91,100
91,101
91,102
91,103
91,104
91,105
91,106
91,107
91,108
91,109
91,110
91,111
91,112
91,216
92,93
92,94
92,95
92,96
92,97
92,98
92,99
92,100
92,101
92,102
92,103
92,104
92,105
92,106
92,107
92,108
92,109
92,110
92,111
92,112
92,216
93,94
93,95
93,96
93,97
93,98
93,99
93,100
93,101
93,102
93,103
93,104
93,105
93,106
93,107
93,108
93,109
93,110
93,111
93,112
93,216
94,95
94,96
94,97
94,98
94,99
94,100
94,101
94,102
94,103
94,104
94,105
94,106
94,107
94,108
94,109
94,110
94,111
94,112
94,216
95,96
95,97
95,98
95,99
95,100
95,101
95,102
95,103
95,104
95,105
95,106
95,107
95,108
95,109
95,110
95,111
95,112
95,216
96,97
96,98
96,99
96,100
96,101
96,102
96,103
96,104
96,105
96,106
96,107
96,108
96,109
96,110
96,111
96,112
96,216
97,98
97,99
97,100
97,101
97,102
97,103
97,104
97,105
97,106
97,107
97,108
97,109
97,110
97,111
97,112
97,216
98,99
98,100
98,101
98,102
98,103
98,104
98,105
98,106
98,107
98,108
98,109
98,110
98,111
98,112
98,216
99,100
99,101
99,102
99,103
99,104
99,105
99,106
99,107
99,108
99,109
99,110
99,111
99,112
99,216
100,101
100,102
100,103
100,104
100,105
100,106
100,107
100,108
100,109
100,110
100,111
100,112
100,216
101,102
101,103
101,104
101,105
101,106
101,107
101,108
101,109
101,110
101,111
101,112
101,216
102,103
102,104
102,105
102,106
102,107
102,108
102,109
102,110
102,111
102,112
102,216
103,104
103,105
103,106
103,107
103,108
103,109
103,110
103,111
103,112
103,216
104,105
104,106
104,107
104,108
104,109
104,110
104,111
104,112
104,216
105,106
105,107
105,108
105,109
105,110
105,111
105,112
105,216
106,107
106,108
106,109
106,110
106,111
106,112
106,216
107,108
107,109
107,110
107,111
107,112
107,216
108,109
108,110
108,111
108,112
108,216
109,110
109,111
109,112
109,216
110,111
110,112
110,216
111,112
111,216
112,216
8,11
8,14
8,15
8,16
8,18
8,19
8,24
8,29
8,32
8,41
8,100
8,106
8,107
8,113
8,114
8,115
8,116
8,117
8,118
8,119
8,120
8,121
8,122
8,123
8,124
8,125
8,126
8,127
8,128
8,129
8,130
8,131
8,132
8,133
8,134
8,135
8,136
8,205
8,211
8,217
8,218
8,219
8,222
11,14
11,15
11,16
11,18
11,19
11,24
11,29
11,32
11,41
11,100
11,106
11,107
11,113
11,114
11,115
11,116
11,117
11,118
11,119
11,120
11,121
11,122
11,123
11,124
11,125
11,126
11,127
11,128
11,129
11,130
11,131
11,132
11,133
11,134
11,135
11,136
11,205
11,211
11,217
11,218
11,219
11,222
14,15
14,16
14,18
14,19
14,24
14,29
14,32
14,41
14,100
14,106
14,107
14,113
14,114
14,115
14,116
14,117
14,118
14,119
14,120
14,121
14,122
14,123
14,124
14,125
14,126
14,127
14,128
14,129
14,130
14,131
14,132
14,133
14,134
14,135
14,136
14,205
14,211
14,217
14,218
14,219
14,222
15,16
15,18
15,19
15,24
15,29
15,32
15,41
15,100
15,106
15,107
15,113
15,114
15,115
15,116
15,117
15,118
15,119
15,120
15,121
15,122
15,123
15,124
15,125
15,126
15,127
15,128
15,129
15,130
15,131
15,132
15,133
15,134
15,135
15,136
15,205
15,211
15,217
15,218
15,219
15,222
16,18
16,19
16,24
16,29
16,32
16,41
16,100
16,106
16,107
16,113
16,114
16,115
16,116
16,117
16,118
16,119
16,120
16,121
16,122
16,123
16,124
16,125
16,126
16,127
16,128
16,129
16,130
16,131
16,132
16,133
16,134
16,135
16,136
16,205
16,211
16,217
16,218
16,219
16,222
18,19
18,24
18,29
18,32
18,41
18,100
18,106
18,107
18,113
18,114
18,115
18,116
18,117
18,118
18,119
18,120
18,121
18,122
18,123
18,124
18,125
18,126
18,127
18,128
18,129
18,130
18,131
18,132
18,133
18,134
18,135
18,136
18,205
18,211
18,217
18,218
18,219
18,222
19,24
19,29
19,32
19,41
19,100
19,106
19,107
19,113
19,114
19,115
19,116
19,117
19,118
19,119
19,120
19,121
19,122
19,123
19,124
19,125
19,126
19,127
19,128
19,129
19,130
19,131
19,132
19,133
19,134
19,135
19,136
19,205
19,211
19,217
19,218
19,219
19,222
24,29
24,32
24,41
24,100
24,106
24,107
24,113
24,114
24,115
24,116
24,117
24,118
24,119
24,120
24,121
24,122
24,123
24,124
24,125
24,126
24,127
24,128
24,129
24,130
24,131
24,132
24,133
24,134
24,135
24,136
24,205
24,211
24,217
24,218
24,219
24,222
29,32
29,41
29,100
29,106
29,107
29,113
29,114
29,115
29,116
29,117
29,118
29,119
29,120
29,121
29,122
29,123
29,124
29,125
29,126
29,127
29,128
29,129
29,130
29,131
29,132
29,133
29,134
29,135
29,136
29,205
29,211
29,217
29,218
29,219
29,222
32,41
32,100
32,106
32,107
32,113
32,114
32,115
32,116
32,117
32,118
32,119
32,120
32,121
32,122
32,123
32,124
32,125
32,126
32,127
32,128
32,129
32,130
32,131
32,132
32,133
32,134
32,135
32,136
32,205
32,211
32,217
32,218
32,219
32,222
41,100
41,106
41,107
41,113
41,114
41,115
41,116
41,117
41,118
41,119
41,120
41,121
41,122
41,123
41,124
41,125
41,126
41,127
41,128
41,129
41,130
41,131
41,132
41,133
41,134
41,135
41,136
41,205
41,211
41,217
41,218
41,219
41,222
100,106
100,107
100,113
100,114
100,115
100,116
100,117
100,118
100,119
100,120
100,121
100,122
100,123
100,124
100,125
100,126
100,127
100,128
100,129
100,130
100,131
100,132
100,133
100,134
100,135
100,136
100,205
100,211
100,217
100,218
100,219
100,222
106,107
106,113
106,114
106,115
106,116
106,117
106,118
106,119
106,120
106,121
106,122
106,123
106,124
106,125
106,126
106,127
106,128
106,129
106,130
106,131
106,132
106,133
106,134
106,135
106,136
106,205
106,211
106,217
106,218
106,219
106,222
107,113
107,114
107,115
107,116
107,117
107,118
107,119
107,120
107,121
107,122
107,123
107,124
107,125
107,126
107,127
107,128
107,129
107,130
107,131
107,132
107,133
107,134
107,135
107,136
107,205
107,211
107,217
107,218
107,219
107,222
113,114
113,115
113,116
113,117
113,118
113,119
113,120
113,121
113,122
113,123
113,124
113,125
113,126
113,127
113,128
113,129
113,130
113,131
113,132
113,133
113,134
113,135
113,136
113,205
113,211
113,217
113,218
113,219
113,222
114,115
114,116
114,117
114,118
114,119
114,120
114,121
114,122
114,123
114,124
114,125
114,126
114,127
114,128
114,129
114,130
114,131
114,132
114,133
114,134
114,135
114,136
114,205
114,211
114,217
114,218
114,219
114,222
115,116
115,117
115,118
115,119
115,120
115,121
115,122
115,123
115,124
115,125
115,126
115,127
115,128
115,129
115,130
115,131
115,132
115,133
115,134
115,135
115,136
115,205
115,211
115,217
115,218
115,219
115,222
116,117
116,118
116,119
116,120
116,121
116,122
116,123
116,124
116,125
116,126
116,127
116,128
116,129
116,130
116,131
116,132
116,133
116,134
116,135
116,136
116,205
116,211
116,217
116,218
116,219
116,222
117,118
117,119
117,120
117,121
117,122
117,123
117,124
117,125
117,126
117,127
117,128
117,129
117,130
117,131
117,132
117,133
117,134
117,135
117,136
117,205
117,211
117,217
117,218
117,219
117,222
118,119
118,120
118,121
118,122
118,123
118,124
118,125
118,126
118,127
118,128
118,129
118,130
118,131
118,132
118,133
118,134
118,135
118,136
118,205
118,211
118,217
118,218
118,219
118,222
119,120
119,121
119,122
119,123
119,124
119,125
119,126
119,127
119,128
119,129
119,130
119,131
119,132
119,133
119,134
119,135
119,136
119,205
119,211
119,217
119,218
119,219
119,222
120,121
120,122
120,123
120,124
120,125
120,126
120,127
120,128
120,129
120,130
120,131
120,132
120,133
120,134
120,135
120,136
120,205
120,211
120,217
120,218
120,219
120,222
121,122
121,123
121,124
121,125
121,126
121,127
121,128
121,129
121,130
121,131
121,132
121,133
121,134
121,135
121,136
121,205
121,211
121,217
121,218
121,219
121,222
122,123
122,124
122,125
122,126
122,127
122,128
122,129
122,130
122,131
122,132
122,133
122,134
122,135
122,136
122,205
122,211
122,217
122,218
122,219
122,222
123,124
123,125
123,126
123,127
123,128
123,129
123,130
123,131
123,132
123,133
123,134
123,135
123,136
123,205
123,211
123,217
123,218
123,219
123,222
124,125
124,126
124,127
124,128
124,129
124,130
124,131
124,132
124,133
124,134
124,135
124,136
124,205
124,211
124,217
124,218
124,219
124,222
125,126
125,127
125,128
125,129
125,130
125,131
125,132
125,133
125,134
125,135
125,136
125,205
125,211
125,217
125,218
125,219
125,222
126,127
126,128
126,129
126,130
126,131
126,132
126,133
126,134
126,135
126,136
126,205
126,211
126,217
126,218
126,219
126,222
127,128
127,129
127,130
127,131
127,132
127,133
127,134
127,135
127,136
127,205
127,211
127,217
127,218
127,219
127,222
128,129
128,130
128,131
128,132
128,133
128,134
128,135
128,136
128,205
128,211
128,217
128,218
128,219
128,222
129,130
129,131
129,132
129,133
129,134
129,135
129,136
129,205
129,211
129,217
129,218
129,219
129,222
130,131
130,132
130,133
130,134
130,135
130,136
130,205
130,211
130,217
130,218
130,219
130,222
131,132
131,133
131,134
131,135
131,136
131,205
131,211
131,217
131,218
131,219
131,222
132,133
132,134
132,135
132,136
132,205
132,211
132,217
132,218
132,219
132,222
133,134
133,135
133,136
133,205
133,211
133,217
133,218
133,219
133,222
134,135
134,136
134,205
134,211
134,217
134,218
134,219
134,222
135,136
135,205
135,211
135,217
135,218
135,219
135,222
136,205
136,211
136,217
136,218
136,219
136,222
205,211
205,217
205,218
205,219
205,222
211,217
211,218
211,219
211,222
217,218
217,219
217,222
218,219
218,222
219,222
33,73
33,117
33,118
33,137
33,139
33,140
33,222
73,117
73,118
73,137
73,139
73,140
73,222
117,118
117,137
117,139
117,140
117,222
118,137
118,139
118,140
118,222
137,139
137,140
137,222
139,140
139,222
140,222
8,10
8,64
8,94
8,95
8,106
8,107
8,117
8,141
8,142
8,143
8,144
8,145
8,146
8,152
8,210
8,221
10,64
10,94
10,95
10,106
10,107
10,117
10,141
10,142
10,143
10,144
10,145
10,146
10,152
10,210
10,221
64,94
64,95
64,106
64,107
64,117
64,141
64,142
64,143
64,144
64,145
64,146
64,152
64,210
64,221
94,95
94,106
94,107
94,117
94,141
94,142
94,143
94,144
94,145
94,146
94,152
94,210
94,221
95,106
95,107
95,117
95,141
95,142
95,143
95,144
95,145
95,146
95,152
95,210
95,221
106,107
106,117
106,141
106,142
106,143
106,144
106,145
106,146
106,152
106,210
106,221
107,117
107,141
107,142
107,143
107,144
107,145
107,146
107,152
107,210
107,221
117,141
117,142
117,143
117,144
117,145
117,146
117,152
117,210
117,221
141,142
141,143
141,144
141,145
141,146
141,152
141,210
141,221
142,143
142,144
142,145
142,146
142,152
142,210
142,221
143,144
143,145
143,146
143,152
143,210
143,221
144,145
144,146
144,152
144,210
144,221
145,146
145,152
145,210
145,221
146,152
146,210
146,221
152,210
152,221
210,221
195,195
48,57
48,58
48,67
48,70
48,100
48,116
48,143
48,147
48,148
48,149
48,150
48,151
48,152
48,153
48,154
48,155
48,156
48,157
48,205
48,221
57,58
57,67
57,70
57,100
57,116
57,143
57,147
57,148
57,149
57,150
57,151
57,152
57,153
57,154
57,155
57,156
57,157
57,205
57,221
58,67
58,70
58,100
58,116
58,143
58,147
58,148
58,149
58,150
58,151
58,152
58,153
58,154
58,155
58,156
58,157
58,205
58,221
67,70
67,100
67,116
67,143
67,147
67,148
67,149
67,150
67,151
67,152
67,153
67,154
67,155
67,156
67,157
67,205
67,221
70,100
70,116
70,143
70,147
70,148
70,149
70,150
70,151
70,152
70,153
70,154
70,155
70,156
70,157
70,205
70,221
100,116
100,143
100,147
100,148
100,149
100,150
100,151
100,152
100,153
100,154
100,155
100,156
100,157
100,205
100,221
116,143
116,147
116,148
116,149
116,150
116,151
116,152
116,153
116,154
116,155
116,156
116,157
116,205
116,221
143,147
143,148
143,149
143,150
143,151
143,152
143,153
143,154
143,155
143,156
143,157
143,205
143,221
147,148
147,149
147,150
147,151
147,152
147,153
147,154
147,155
147,156
147,157
147,205
147,221
148,149
148,150
148,151
148,152
148,153
148,154
148,155
148,156
148,157
148,205
148,221
149,150
149,151
149,152
149,153
149,154
149,155
149,156
149,157
149,205
149,221
150,151
150,152
150,153
150,154
150,155
150,156
150,157
150,205
150,221
151,152
151,153
151,154
151,155
151,156
151,157
151,205
151,221
152,153
152,154
152,155
152,156
152,157
152,205
152,221
153,154
153,155
153,156
153,157
153,205
153,221
154,155
154,156
154,157
154,205
154,221
155,156
155,157
155,205
155,221
156,157
156,205
156,221
157,205
157,221
205,221
14,24
14,59
14,120
14,135
14,137
14,157
14,158
14,159
14,160
14,161
14,162
14,163
14,222
24,59
24,120
24,135
24,137
24,157
24,158
24,159
24,160
24,161
24,162
24,163
24,222
59,120
59,135
59,137
59,157
59,158
59,159
59,160
59,161
59,162
59,163
59,222
120,135
120,137
120,157
120,158
120,159
120,160
120,161
120,162
120,163
120,222
135,137
135,157
135,158
135,159
135,160
135,161
135,162
135,163
135,222
137,157
137,158
137,159
137,160
137,161
137,162
137,163
137,222
157,158
157,159
157,160
157,161
157,162
157,163
157,222
158,159
158,160
158,161
158,162
158,163
158,222
159,160
159,161
159,162
159,163
159,222
160,161
160,162
160,163
160,222
161,162
161,163
161,222
162,163
162,222
163,222
9,75
164,165
164,166
165,166
2,3
2,4
2,36
2,60
2,96
2,106
2,112
2,120
2,150
2,152
2,167
2,168
2,169
2,170
2,171
2,172
2,173
2,174
2,175
2,176
2,177
2,178
2,223
3,4
3,36
3,60
3,96
3,106
3,112
3,120
3,150
3,152
3,167
3,168
3,169
3,170
3,171
3,172
3,173
3,174
3,175
3,176
3,177
3,178
3,223
4,36
4,60
4,96
4,106
4,112
4,120
4,150
4,152
4,167
4,168
4,169
4,170
4,171
4,172
4,173
4,174
4,175
4,176
4,177
4,178
4,223
36,60
36,96
36,106
36,112
36,120
36,150
36,152
36,167
36,168
36,169
36,170
36,171
36,172
36,173
36,174
36,175
36,176
36,177
36,178
36,223
60,96
60,106
60,112
60,120
60,150
60,152
60,167
60,168
60,169
60,170
60,171
60,172
60,173
60,174
60,175
60,176
60,177
60,178
60,223
96,106
96,112
96,120
96,150
96,152
96,167
96,168
96,169
96,170
96,171
96,172
96,173
96,174
96,175
96,176
96,177
96,178
96,223
106,112
106,120
106,150
106,152
106,167
106,168
106,169
106,170
106,171
106,172
106,173
106,174
106,175
106,176
106,177
106,178
106,223
112,120
112,150
112,152
112,167
112,168
112,169
112,170
112,171
112,172
112,173
112,174
112,175
112,176
112,177
112,178
112,223
120,150
120,152
120,167
120,168
120,169
120,170
120,171
120,172
120,173
120,174
120,175
120,176
120,177
120,178
120,223
150,152
150,167
150,168
150,169
150,170
150,171
150,172
150,173
150,174
150,175
150,176
150,177
150,178
150,223
152,167
152,168
152,169
152,170
152,171
152,172
152,173
152,174
152,175
152,176
152,177
152,178
152,223
167,168
167,169
167,170
167,171
167,172
167,173
167,174
167,175
167,176
167,177
167,178
167,223
168,169
168,170
168,171
168,172
168,173
168,174
168,175
168,176
168,177
168,178
168,223
169,170
169,171
169,172
169,173
169,174
169,175
169,176
169,177
169,178
169,223
170,171
170,172
170,173
170,174
170,175
170,176
170,177
170,178
170,223
171,172
171,173
171,174
171,175
171,176
171,177
171,178
171,223
172,173
172,174
172,175
172,176
172,177
172,178
172,223
173,174
173,175
173,176
173,177
173,178
173,223
174,175
174,176
174,177
174,178
174,223
175,176
175,177
175,178
175,223
176,177
176,178
176,223
177,178
177,223
178,223
72,179
50,55
50,65
50,180
50,181
50,182
50,183
50,184
55,65
55,180
55,181
55,182
55,183
55,184
65,180
65,181
65,182
65,183
65,184
180,181
180,182
180,183
180,184
181,182
181,183
181,184
182,183
182,184
183,184
3,183
3,185
3,186
3,187
183,185
183,186
183,187
185,186
185,187
186,187
30,88
30,91
30,147
30,188
30,189
30,190
30,191
30,192
30,193
30,194
88,91
88,147
88,188
88,189
88,190
88,191
88,192
88,193
88,194
91,147
91,188
91,189
91,190
91,191
91,192
91,193
91,194
147,188
147,189
147,190
147,191
147,192
147,193
147,194
188,189
188,190
188,191
188,192
188,193
188,194
189,190
189,191
189,192
189,193
189,194
190,191
190,192
190,193
190,194
191,192
191,193
191,194
192,193
192,194
193,194
195,196
195,197
195,198
196,197
196,198
197,198
75,92
75,181
75,183
75,187
75,199
92,181
92,183
92,187
92,199
181,183
181,187
181,199
183,187
183,199
187,199
9,10
9,20
9,41
9,61
9,70
9,133
9,201
9,202
9,203
9,204
9,205
9,220
10,20
10,41
10,61
10,70
10,133
10,201
10,202
10,203
10,204
10,205
10,220
20,41
20,61
20,70
20,133
20,201
20,202
20,203
20,204
20,205
20,220
41,61
41,70
41,133
41,201
41,202
41,203
41,204
41,205
41,220
61,70
61,133
61,201
61,202
61,203
61,204
61,205
61,220
70,133
70,201
70,202
70,203
70,204
70,205
70,220
133,201
133,202
133,203
133,204
133,205
133,220
201,202
201,203
201,204
201,205
201,220
202,203
202,204
202,205
202,220
203,204
203,205
203,220
204,205
204,220
205,220
95,195
50,60
50,72
50,90
50,133
50,204
50,206
50,207
50,208
50,209
50,210
50,211
50,212
60,72
60,90
60,133
60,204
60,206
60,207
60,208
60,209
60,210
60,211
60,212
72,90
72,133
72,204
72,206
72,207
72,208
72,209
72,210
72,211
72,212
90,133
90,204
90,206
90,207
90,208
90,209
90,210
90,211
90,212
133,204
133,206
133,207
133,208
133,209
133,210
133,211
133,212
